Primary_Key,School.Number,School.Year,School.Name,Official.School.Name,LEA.Number,LEA.Name,Name.Prefix.Description,Principal.First.Name,Principal.Middle.Name,Principal.Last.Name,Principal.Name.Suffix,Principal.Email,Address.Line1,Address.Line2,City,State,Zip.Code.5,Zip.Code.4,Address,Phone.Office.Area,Phone.Office.Exch,Phone.Office.Line,Phone.Fax.Area,Phone.Fax.Exch,Phone.Fax.Line,Phone,Mailing.Address.Line1,Mailing.Address.Line2,Mailing.City,Mailing.State,Mailing.Zip.Code.5,Mailing.Zip.Code.4,URL.School.Address,Sch.Operational.Status,Sch.Operational.Status.Desc,Opening.Effective.Date,Closing.Date,School.Type,School.Type.Desc,School.Program.Type,School.Program.Type.Desc,Grade.Level.Current,Grade.Level.Approved,Grade.Level.First.Year,Title.I,School.Calendar.Type,School.Calendar.Description,Extended.Hours,School.Schedule.Type,School.Schedule.Type.Desc,School.Designation.Type,School.Designation.Desc,Virtual.Status,SBE.Region,SBE.Region.Names,Accreditation.Status,Accreditation.Status.Desc,Federal.School.Number,College.Board.Number,School.Membership,School.Year.For.Sch.Membership,School.Teacher.Count,School.Year.For.Teachers,Cooperative.Innovative.HS,Cooperative.MMYYYY.SBE.Approve,First.Yr.Est.ADM,First.Yr.Est.Paid.Teacher.FTE,Newly.Constructed.Facility,Occupancy.Date,What.Facility.Will.Sch.Occupy,Share.Space,Share.Space.Describe,New.Sch.Population.From,List.Of.Closing.Schools,County.Code,County.Description,Opening.In.School.Year,Locale.Type,Locale.Type.Desc,School.Closings.,School.Systartstatus,Record.Created.Timestamp,Record.Created.By,Last.Changed.Timestamp,Last.Changed.By,latitude,longitude
2303682025,230368,2025,Township Three Elementary,Township Three Elementary,230,Cleveland County Schools,Dr,Dustin,-,Bridges,Dustin Bridges,djbridges@clevelandcountyschools.org,526 Davis Road,-,Shelby,NC,28152,720,"526 Davis Road Shelby, NC 28152",704,476,8245,704,487,460,704 476-8245,-,-,-,-,-,-,http://www.clevelandcountyschools.org,1,Open,30-Jun-90,-,R,Regular School,N,None,P2:P3:PK:KG:01:02:03:04:05,P2:P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,6,Southwest,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,Cleveland,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,02-23-2018 11:19AM,mark_southard,35.21978393,-81.53426914
2303702025,230370,2025,Union Elementary,Union Elementary,230,Cleveland County Schools,-,Brandi,-,Edwards,Brandi Edwards,beedwards@clevelandcountyschools.org,1440 Union Church Road,-,Shelby,NC,28150,9009,"1440 Union Church Road Shelby, NC 28150",704,476,8250,704,481,1940,704 476-8250,-,-,-,-,-,-,http://www.clevelandcountyschools.org,1,Open,30-Jun-91,-,R,Regular School,N,None,P2:P3:PK:KG:01:02:03:04:05,P2:P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,6,Southwest,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,Cleveland,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,02-23-2018 11:14AM,mark_southard,34.63581,-79.246678
2303762025,230376,2025,Washington Elementary,Washington Elementary,230,Cleveland County Schools,Dr,Amy,-,Jones,Amy Jones,asjones@clevelandcountyschools.org,1907 Stony Point Road,-,Shelby,NC,28150,9602,"1907 Stony Point Road Shelby, NC 28150",704,476,8260,704,435,5777,704 476-8260,-,-,-,-,-,-,http://www.clevelandcountyschools.org,1,Open,30-Jun-90,-,R,Regular School,N,None,P0:P1:P2:P3:PK:KG:01:02:03:04:05,P0:P1:P2:P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,6,Southwest,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,Cleveland,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,08-14-2019 01:37PM,mark_southard,35.33461895,-81.42131
2303802025,230380,2025,West Elementary,West Elementary,230,Cleveland County Schools,Mrs,Holly,-,Robinson,Holly Robinson,hdrobinson@clevelandcountyschools.org,500 W Mountain Street,-,Kings Mountain,NC,28086,3320,"500 W Mountain Street Kings Mountain, NC 28086",704,476,8345,704,734,5618,704 476-8345,-,-,-,-,-,-,http://www.clevelandcountyschools.org,1,Open,1-Jul-04,-,R,Regular School,N,None,P2:P3:PK:KG:01:02:03:04,-,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,6,Southwest,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,Cleveland,-,41,"Rural, Fringe",-,1,04-23-2010 02:49PM,EDDIE,05-05-2015 01:09PM,mark_southard,35.23937136,-81.3510116
23A0002025,23A000,2025,Pinnacle Classical Academy,Pinnacle Classical Academy,23A,Pinnacle Classical Academy,Dr,Shelly,-,Shope,Shelly Shope,sshope@pinnacleclassicalacademy.com,2401 Joes Lake Rd,-,Shelby,NC,28152,-,"2401 Joes Lake Rd Shelby, NC 28152",704,740,4040,704,482,5527,704 740-4040,-,-,-,-,-,-,http://www.pinnacleclassicalacademy.com,1,Open,1-Jul-13,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08:09:10:11:12,KG:01:02:03:04:05:06:07:08:09:10:11:12,KG:01:02:03:04:05:06,-,T,Traditional,-,S,Semester,C,Charter,NOTVIRTUAL,6,Southwest,SS,SACS and State,3.70E+11,340030,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,Cleveland,2014,41,"Rural, Fringe",-,-,03-12-2013 03:03PM,nicola_lefler,01-22-2021 01:42PM,shelly_bullard1,35.25180475,-81.48987654
2403082025,240308,2025,Acme Delco Elementary,Acme Delco Elementary,240,Columbus County Schools,Mrs,Kristie,-,Leinthall,Kristie Leinthall,kleinthall@columbus.k12.nc.us,16337 Old Lake Road,-,Riegelwood,NC,28456,-,"16337 Old Lake Road Riegelwood, NC 28456",910,655,2957,910,269,1568,910 655-2957,16337 Old Lake Road,-,Riegelwood,NC,28456,704,http://www.columbus.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,P3:PK:KG:01:02:03:04:05:06,P3:PK:KG:01:02:03:04:05:06,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,Columbus,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,01-11-2024 03:05PM,ruthie_harper,34.34738001,-78.25493883
2403322025,240332,2025,Chadbourn Elementary,Chadbourn Elementary,240,Columbus County Schools,Mr,Herman,-,Bland,Herman Bland,hermanbland@columbus.k12.nc.us,409 E Third Avenue,-,Chadbourn,NC,28431,-,"409 E Third Avenue Chadbourn, NC 28431",910,654,3825,910,654,5366,910 654-3825,-,-,-,-,-,-,http://www.columbus.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05,P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,Columbus,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,12-05-2023 09:22AM,tamra_carter,34.32562188,-78.81963256
2403542025,240354,2025,Hallsboro-Artesia Elementary,Hallsboro-Artesia Elementary,240,Columbus County Schools,Dr,Kalee,-,Hill,Kalee Hill,kaleehill@columbus.k12.nc.us,1337 Giles Byrd Road,-,Hallsboro,NC,28442,9801,"1337 Giles Byrd Road Hallsboro, NC 28442",910,646,3510,910,646,5048,910 646-3510,-,-,-,-,-,-,http://www.columbus.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,P3:PK:KG:01:02:03:04:05:06,P3:PK:KG:01:02:03:04:05:06,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,Columbus,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,09-20-2021 03:37PM,bonita_pridgen,34.31053728,-78.57915445
2403682025,240368,2025,Nakina Middle,Nakina Middle,240,Columbus County Schools,Mrs,Shelly,-,Cullipher,Shelly Cullipher,scullipher@columbus.k12.nc.us,9822 Seven Creeks Hwy,-,Nakina,NC,28455,-,"9822 Seven Creeks Hwy Nakina, NC 28455",910,642,8301,910,641,3287,910 642-8301,-,-,-,-,-,-,http://www.columbus.k12.nc.us,1,Open,1-Jul-08,-,R,Regular School,N,None,05:06:07:08,05:06:07:08,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,Columbus,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,01-11-2024 03:17PM,ruthie_harper,34.10851755,-78.65393911
2403702025,240370,2025,Old Dock Elementary,Old Dock Elementary,240,Columbus County Schools,Mrs,Leslie,-,Faulk,Leslie Faulk,lhfaulk@columbus.k12.nc.us,12489 New Britton Hwy,-,Whiteville,NC,28472,-,"12489 New Britton Hwy Whiteville, NC 28472",910,642,2084,910,642,7872,910 642-2084,-,-,-,-,-,-,http://www.columbus.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,P3:PK:KG:01:02:03:04,P3:PK:KG:01:02:03:04,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,Columbus,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,09-20-2021 03:38PM,bonita_pridgen,34.16459482,-78.59620803
2403712025,240371,2025,South Columbus High,South Columbus High,240,Columbus County Schools,Mrs,Kelly,-,Beck,Kelly Beck,kellybeck@columbus.k12.nc.us,40 Stallion Drive,-,Tabor City,NC,28463,9801,"40 Stallion Drive Tabor City, NC 28463",910,653,4073,910,653,9461,910 653-4073,-,-,-,-,-,-,http://www.columbus.k12.nc.us,1,Open,30-Jun-92,-,R,Regular School,N,None,09:10:11:12,09:10:11:12,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,342830,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,Columbus,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,09-20-2021 03:38PM,bonita_pridgen,34.17346602,-78.81549086
2403732025,240373,2025,Columbus Career and College Academy,Columbus Career and College Academy,240,Columbus County Schools,Ms,Christian,-,Godwin,Christian Godwin,cgodwin@columbus.k12.nc.us,4564 Chadbourn Hwy,-,Whiteville,NC,28472,-,"4564 Chadbourn Hwy Whiteville, NC 28472",910,788,6281,910,642,7693,910 788-6281,PO Box 151,-,Whiteville,NC,28472,-,http://www.columbus.k12.nc.us,1,Open,2-Jul-06,-,R,Regular School,E,Early College,09:10:11:12:13,09:10:11:12:13,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,-,-,3.70E+11,344319,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,Columbus,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,09-20-2021 03:36PM,bonita_pridgen,34.32992537,-78.78166233
2403752025,240375,2025,Tabor City School,Tabor City School,240,Columbus County Schools,Dr,William,Dale,Norris,William Norris,norrisw@columbus.k12.nc.us,203 Stake Road,-,Tabor City,NC,28463,-,"203 Stake Road Tabor City, NC 28463",910,653,3618,910,788,2720,910 653-3618,-,-,-,-,-,-,http://www.columbus.k12.nc.us,1,Open,1-Jul-23,-,R,Regular School,N,None,P3:PK:KG:01:02:03:04:05:06:07:08,PK:KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06:07:08,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,-,-,3.70E+11,-,-,-,-,-,N,-,650,35,Y,1-Oct-23,-,N,-,School 240372 - Tabor City Elementary :School 240376 - Tabor City Middle,School 240372 - Tabor City Elementary :School 240376 - Tabor City Middle,24,Columbus,2023,42,"Rural, Distant",Y,-,07-15-2021 10:55AM,bonita_pridgen,04-24-2024 02:13PM,shannon_miller1,34.15241133,-78.87278771
2403882025,240388,2025,Williams Township,Williams Township,240,Columbus County Schools,Mrs,Michelle,-,Simmons,Michelle Simmons,msimmons@columbus.k12.nc.us,10400 James B White Hwy,-,Whiteville,NC,28472,9519,"10400 James B White Hwy Whiteville, NC 28472",910,653,3791,910,653,6459,910 653-3791,-,-,-,-,-,-,http://www.columbus.k12.nc.us,1,Open,30-Jun-90,-,R,Regular School,N,None,P3:PK:KG:01:02:03:04:05:06:07:08,P3:PK:KG:01:02:03:04:05:06:07:08,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,Columbus,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,09-20-2021 03:39PM,bonita_pridgen,34.2043884,-78.76286656
2413042025,241304,2025,Central Middle,Central Middle,241,Whiteville City Schools,Mrs,Katherine,-,Hyatt,Katherine Hyatt,khyatt@whiteville.k12.nc.us,310 S Martin L King Jr Ave,-,Whiteville,NC,28472,-,"310 S Martin L King Jr Ave Whiteville, NC 28472",910,642,3546,910,642,7484,910 642-3546,-,-,-,-,-,-,http://cms.whiteville.k12.nc.us/,1,Open,30-Jun-90,-,R,Regular School,N,None,6:07:08,6:07:08,-,-,T,Traditional,-,S,Semester,P,Public,SUPPVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,Columbus,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-15-2021 04:39PM,linda_johnson2,34.32714684,-78.70945587
2413082025,241308,2025,Edgewood Elementary,Edgewood Elementary,241,Whiteville City Schools,Ms,Pamela,-,Sutton,Pamela Sutton,psutton@whiteville.k12.nc.us,317 E Calhoun Street,-,Whiteville,NC,28472,3535,"317 E Calhoun Street Whiteville, NC 28472",910,642,3121,910,642,2284,910 642-3121,-,-,-,-,-,-,http://ees.whiteville.k12.nc.us/,1,Open,30-Jun-90,-,R,Regular School,N,None,3:04:05,3:04:05,-,-,T,Traditional,-,S,Semester,P,Public,SUPPVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,Columbus,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,09-25-2020 09:07AM,linda_johnson2,34.33086553,-78.6983383
2413122025,241312,2025,North Whiteville Academy,North Whiteville Academy,241,Whiteville City Schools,Mr,Jamal,-,Soles,Jamal Soles,jsoles@whiteville.k12.nc.us,310 S Martin Luther King Jr Ave,-,Whiteville,NC,28472,-,"310 S Martin Luther King Jr Ave Whiteville, NC 28472",910,914,4161,910,914,4164,910 914-4161,-,-,-,-,-,-,http://nwa.whiteville.k12.nc.us/,1,Open,30-Jun-00,-,A,Alternative Education,N,None,06:07:08:09:10:11:12,06:07:08:09:10:11:12,-,-,T,Traditional,-,S,Semester,P,Public,SUPPVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,991439,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,Columbus,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,09-25-2020 09:07AM,linda_johnson2,34.32714684,-78.70945587
2413162025,241316,2025,Whiteville High,Whiteville High,241,Whiteville City Schools,Mr,Worley,T,Edwards,Worley Edwards,wtedwards@whiteville.k12.nc.us,413 N Lee Street,-,Whiteville,NC,28472,3229,"413 N Lee Street Whiteville, NC 28472",910,914,4189,910,914,4186,910 914-4189,-,-,-,-,-,-,http://whs.whiteville.k12.nc.us/,1,Open,30-Jun-90,-,R,Regular School,N,None,09:10:11:12:XG,09:10:11:12:XG,-,-,T,Traditional,-,S,Semester,P,Public,SUPPVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,344315,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,Columbus,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,09-25-2020 09:07AM,linda_johnson2,34.33411799,-78.70614971
2413202025,241320,2025,Whiteville Primary,Whiteville Primary,241,Whiteville City Schools,Mrs,Ashlee,F.,White,Ashlee White,afwhite@whiteville.k12.nc.us,805 Barbcrest Avenue,-,Whiteville,NC,28472,9806,"805 Barbcrest Avenue Whiteville, NC 28472",910,642,4119,910,642,4506,910 642-4119,-,-,-,-,-,-,http://wps.whiteville.k12.nc.us/,1,Open,30-Jun-90,-,R,Regular School,N,None,P2:P3:PK:KG:01:02,P2:P3:PK:KG:01:02,-,-,T,Traditional,-,S,Semester,P,Public,SUPPVIRTUAL,4,Sandhills,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,Columbus,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,09-25-2020 09:07AM,linda_johnson2,34.33879244,-78.71165408
24B0002025,24B000,2025,Thomas Academy,Thomas Academy,24B,Thomas Academy,Dr,Cathy,Callihan,Gantz,Cathy Gantz,cathy.gantz@thomasacademync.org,206-B Rube MCCRAY Circle,-,Lake Waccamaw,NC,28450,-,"206-B Rube MCCRAY Circle Lake Waccamaw, NC 28450",910,646,2237,910,646,5083,910 646-2237,PO Box 300,-,Lake Waccamaw,NC,28450,-,http://www.thomasacademync.org,1,Open,1-Jul-13,-,A,Alternative Education,N,None,06:07:08:09:10:11:12,06:07:08:09:10:11:12,06:07:08:09:10:11:12,-,T,Traditional,-,-,-,C,Charter,NOTVIRTUAL,4,Sandhills,-,-,3.70E+11,342140,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,Columbus,2014,42,"Rural, Distant",-,-,03-12-2013 12:00AM,nicola_lefler,09-07-2021 12:40PM,gwardiii_ta,34.32156533,-78.52578451
24N0002025,24N000,2025,Classical Charter Schools of Whiteville,Classical Charter Schools of Whiteville,24N,Classical Charter Schools of Whiteville,Mrs,Dawn,-,Ivey,Dawn Ivey,divey@rogerbacon.net,35 Bacon's Way,-,Whiteville,NC,28472,-,"35 Bacon's Way Whiteville, NC 28472",910,641,4042,910,641,9014,910 641-4042,-,-,-,-,-,-,https://ccswhiteville.net/,1,Open,1-Jul-08,-,R,Regular School,N,None,KG:01:02:03:04:05:06:07:08,KG:01:02:03:04:05:06:07:08,-,-,Y,Year Round,-,S,Semester,C,Charter,NOTVIRTUAL,4,Sandhills,-,-,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,Columbus,-,42,"Rural, Distant",-,1,04-23-2010 02:49PM,EDDIE,06-13-2023 02:12PM,adivey,34.40408764,-78.77267719
2503042025,250304,2025,Albert H Bangert Elementary,Albert H Bangert Elementary,250,Craven County Board of Education,Mrs,Catherine,-,Alligood,Catherine  Alligood,catherine.alligood@cravenk12.org,3712 Canterbury Road,-,New Bern,NC,28562,4506,"3712 Canterbury Road New Bern, NC 28562",252,514,6415,252,514,6418,252 514-6415,-,-,-,-,-,-,https://www.cravenk12.org/ahb,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05,KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,2,Southeast,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,Craven,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,11-30-2017 12:19PM,myra_flowers,35.08243807,-77.0840021
2503082025,250308,2025,Bridgeton Elementary,Bridgeton Elementary,250,Craven County Board of Education,Ms,Rachel,-,Eure,Rachel Eure,rachel.eure@cravenk12.org,230 Branch Canal Road,-,New Bern,NC,28560,-,"230 Branch Canal Road New Bern, NC 28560",252,514,6425,252,514,6428,252 514-6425,-,-,-,-,-,-,https://www.cravenk12.org/bes,1,Open,30-Jun-90,-,R,Regular School,N,None,P0:P1:P2:P3:PK:KG:01:02:03:04:05,P0:P1:P2:P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,2,Southeast,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,Craven,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,11-30-2017 12:22PM,myra_flowers,35.15560864,-77.04165685
2503122025,250312,2025,Brinson Memorial Elementary,Brinson Memorial Elementary,250,Craven County Board of Education,Mr,Christopher,-,Germain,Christopher Germain,christopher.germain@cravenk12.org,319 Neuse Forest Avenue,-,New Bern,NC,28560,6812,"319 Neuse Forest Avenue New Bern, NC 28560",252,514,6431,252,514,6434,252 514-6431,-,-,-,-,-,-,https://www.cravenk12.org/bme,1,Open,30-Jun-90,-,R,Regular School,N,None,KG:01:02:03:04:05,KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,2,Southeast,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,Craven,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,11-30-2017 01:16PM,myra_flowers,35.07029292,-77.01656729
2503142025,250314,2025,Craven Early College High,Craven Early College High,250,Craven County Board of Education,-,Dr. Marlow,-,Artis,Dr. Marlow Artis,marlow.artis@cravenk12.org,800 College Court,-,New Bern,NC,28562,-,"800 College Court New Bern, NC 28562",252,637,5706,252,637,4459,252 637-5706,-,-,-,-,-,-,https://www.cravenk12.org/cec,1,Open,2-Jul-06,-,R,Regular School,E,Early College,09:10:11:12:13,09:10:11:12:13,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,2,Southeast,SA,SACS,3.70E+11,342871,-,-,-,-,Y,-,-,-,-,-,-,-,-,-,-,25,Craven,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-23-2024 02:35PM,isaac_lake,35.11044171,-77.10129007
2503162025,250316,2025,Creekside Elementary,Creekside Elementary,250,Craven County Board of Education,Mrs,Angela,-,Franks,Angela Franks,angela.franks@cravenk12.org,2790 Landscape Drive,-,New Bern,NC,28562,-,"2790 Landscape Drive New Bern, NC 28562",252,514,4360,252,514,4365,252 514-4360,-,-,-,-,-,-,https://www.cravenk12.org/ces,1,Open,2-Jul-07,-,R,Regular School,N,None,KG:01:02:03:04:05,KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,2,Southeast,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,Craven,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,03-26-2020 12:46PM,myra_flowers,35.02620432,-77.01782386
2503242025,250324,2025,Grover C Fields Middle,Grover C. Fields Middle,250,Craven County Board of Education,Mrs,Kaitlyn,-,Watson,Kaitlyn Watson,kaitlyn.watson@cravenk12.org,2000 M L King Jr Boulevard,-,New Bern,NC,28560,4544,"2000 M L King Jr Boulevard New Bern, NC 28560",252,514,6438,252,514,6443,252 514-6438,-,-,-,-,-,-,https://www.cravenk12.org/gcf,1,Open,30-Jun-91,-,R,Regular School,N,None,6:07:08,6:07:08,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,2,Southeast,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,Craven,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,11-30-2017 12:29PM,myra_flowers,35.10865791,-77.07235728
2503282025,250328,2025,Graham A Barden Elementary,Graham A. Barden Elementary,250,Craven County Board of Education,Mr,Keith,-,Davis,Keith  Davis,keith.davis@cravenk12.org,200 Cedar Drive,-,Havelock,NC,28532,2197,"200 Cedar Drive Havelock, NC 28532",252,444,5100,252,444,5103,252 444-5100,-,-,-,-,-,-,https://www.cravenk12.org/gab,1,Open,30-Jun-90,-,R,Regular School,N,None,P0:P1:P2:P3:PK:KG:01:02:03:04:05,P0:P1:P2:P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,2,Southeast,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,Craven,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,11-30-2017 12:29PM,myra_flowers,34.89359845,-76.91447605
2503322025,250332,2025,H J MacDonald Middle,H J MacDonald Middle,250,Craven County Board of Education,Mr,Mike,-,Swain,Mike Swain,mike.swain@cravenk12.org,3127 Elizabeth Avenue,-,New Bern,NC,28562,2509,"3127 Elizabeth Avenue New Bern, NC 28562",252,514,6450,252,514,6456,252 514-6450,-,-,-,-,-,-,https://www.cravenk12.org/hjm,1,Open,30-Jun-90,-,R,Regular School,N,None,6:07:08,6:07:08,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,2,Southeast,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,Craven,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,11-30-2017 12:30PM,myra_flowers,35.11719957,-77.09462509
2503362025,250336,2025,Havelock Elementary,Havelock Elementary,250,Craven County Board of Education,Ms,Christy,-,Hazlett,Christy  Hazlett,christy.hazlett@cravenk12.org,201 Cunningham Boulevard,-,Havelock,NC,28532,1908,"201 Cunningham Boulevard Havelock, NC 28532",252,444,5106,252,444,5109,252 444-5106,-,-,-,-,-,-,https://www.cravenk12.org/hes,1,Open,30-Jun-90,-,R,Regular School,N,None,P0:P1:P2:P3:PK:KG:01:02:03:04:05,P0:P1:P2:P3:PK:KG:01:02:03:04:05,-,-,T,Traditional,-,S,Semester,P,Public,NOTVIRTUAL,2,Southeast,SA,SACS,3.70E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,Craven,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,08-22-2018 02:18PM,myra_flowers,34.87821983,-76.90177118
2503402025,250340,2025,Havelock High,Havelock High,250,Craven County Board of Education,Ms,Claudia,-,Casey,Claudia Casey,claudia.casey@cravenk12.org,101 Webb Boulevard,-,Havelock,NC,28532,1952,"101 Webb Boulevard Havelock, NC 28532",252,444,5112,252,444,5119,252 444-5112,-,-,-,-,-,-,https://www.cravenk12.org/hhs,1,Open,30-Jun-90,-,R,Regular School,N,None,09:10:11:12:XG,09:10:11:12,-,-,T,Traditional,-,B,Block,P,Public,NOTVIRTUAL,2,Southeast,SA,SACS,3.70E+11,341738,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,Craven,-,32,"Town, Distant",-,1,04-23-2010 02:49PM,EDDIE,07-07-2020 12:19PM,myra_flowers,34.88238222,-76.89499961
